	SRR1927149	SRR1929485
PF00177 [Ribosomal protein S7p/S5e]	370.95133683868	379.603028065377
PF00180 [Isocitrate/isopropylmalate dehydrogenase]	574.398563628451	429.228468487028
PF00181 [Ribosomal Proteins L2, RNA binding domain]	266.67071315527	246.490048274405
PF00183 [Hsp90 protein]	252.322180185831	159.080642207187
PF00185 [Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain]	390.088508184708	316.709143061153
PF00186 [Dihydrofolate reductase]	179.272405349086	121.188122875078
PF00188 [Cysteine-rich secretory protein family]	27.1057794665723	21.2355928939802
PF00189 [Ribosomal protein S3, C-terminal domain]	263.412727588894	281.865040784484
PF00195 [Chalcone and stilbene synthases, N-terminal domain]	1.03982603758587	0.399161173869
PF00196 [Bacterial regulatory proteins, luxR family]	366.408497633582	445.607891507704
PF00198 [2-oxoacid dehydrogenases acyltransferase (catalytic domain)]	26.8879115605366	42.6132114950314
PF00199 [Catalase]	0.255060776726137	7.5065064520895
PF00202 [Aminotransferase class-III]	545.729024945046	432.24608669976
PF00203 [Ribosomal protein S19]	320.76601165384	323.516320733875
PF00204 [DNA gyrase B]	384.735319671816	334.500850900897
PF00205 [Thiamine pyrophosphate enzyme, central domain]	205.937840968959	194.031890333509
PF00206 [Lyase]	488.915329626028	508.336877981769
PF00207 [Alpha-2-macroglobulin family]	44.687512133358	38.404695833709
PF00208 [Glutamate/Leucine/Phenylalanine/Valine dehydrogenase]	230.985128253489	221.383378916238
PF00209 [Sodium:neurotransmitter symporter family]	612.258348742784	364.03279191956
PF00210 [Ferritin-like domain]	49.5432186651571	90.8689217219443
PF00211 [Adenylate and Guanylate cyclase catalytic domain]	18.6372836144175	19.0857021309808
PF00213 [ATP synthase delta (OSCP) subunit]	196.38910522653	160.321956423741
PF00215 [Orotidine 5'-phosphate decarboxylase / HUMPS family]	163.710487677669	158.252850484234
PF00216 [Bacterial DNA-binding protein]	556.251355526701	463.063113261422
PF00217 [ATP:guanido phosphotransferase, C-terminal catalytic domain]	22.6607864722457	34.549677420278
PF00218 [Indole-3-glycerol phosphate synthase]	137.568733640601	104.542174539965
PF00221 [Aromatic amino acid lyase]	85.7156983084986	65.6658013443593
PF00224 [Pyruvate kinase, barrel domain]	235.782759569684	180.381616045083
PF00226 [DnaJ domain]	282.103694525005	342.172937909674
PF00227 [Proteasome subunit]	41.6169117237946	40.9918898183454
PF00230 [Major intrinsic protein]	26.2798401648153	61.5717825668686
PF00231 [ATP synthase]	281.818169735083	246.111514623256
PF00232 [Glycosyl hydrolase family 1]	63.2851785225174	146.146004071963
PF00237 [Ribosomal protein L22p/L17e]	303.108962363071	315.962047066051
PF00238 [Ribosomal protein L14p/L23e]	331.758525302203	336.218215776613
PF00239 [Resolvase, N terminal domain]	1378.40572405668	1388.07850220493
PF00240 [Ubiquitin family]	8.5270674873194	3.49584991543718
PF00245 [Alkaline phosphatase]	122.807538714218	50.2703371638807
PF00246 [Zinc carboxypeptidase]	71.8106031526538	12.8452115823538
PF00248 [Aldo/keto reductase family]	557.96091024315	424.99306816197
PF00251 [Glycosyl hydrolases family 32 N-terminal domain]	106.371109379456	143.336269482979
PF00252 [Ribosomal protein L16p/L10e]	339.382689921328	334.004685248228
PF00253 [Ribosomal protein S14p/S29e]	292.441589157213	265.28757521726
PF00254 [FKBP-type peptidyl-prolyl cis-trans isomerase]	414.202357300724	403.141787848172
PF00255 [Glutathione peroxidase]	32.9706243807002	39.0492779176053
PF00258 [Flavodoxin]	147.466869789305	152.044542512993
PF00263 [Bacterial type II and III secretion system protein]	246.536215591331	117.887153867867
PF00265 [Thymidine kinase]	101.017492433746	136.002397669065
PF00266 [Aminotransferase class-V]	918.259020587839	689.648210620111
PF00267 [Gram-negative porin]	49.0436221457164	49.3953965788267
PF00268 [Ribonucleotide reductase, small chain]	12.8384767760109	33.9594044845472
PF00269 [Small, acid-soluble spore proteins, alpha/beta type]	55.0428840508948	37.658661086588
PF00270 [DEAD/DEAH box helicase]	1146.29674585552	862.775895270827
PF00271 [Helicase conserved C-terminal domain]	1456.44539696219	1089.89856121499
PF00275 [EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)]	512.119222060042	390.323076463007
PF00276 [Ribosomal protein L23]	302.814579902848	256.099682377476
PF00278 [Pyridoxal-dependent decarboxylase, C-terminal sheet domain]	288.793096470445	177.20753002796
PF00281 [Ribosomal protein L5]	299.363672795216	272.440087328733
PF00282 [Pyridoxal-dependent decarboxylase conserved domain]	16.2176623976317	30.9688018196815
PF00285 [Citrate synthase, C-terminal domain]	271.60013750028	145.358551893397
PF00288 [GHMP kinases N terminal domain]	173.237296022005	94.5831653237325
PF00289 [Biotin carboxylase, N-terminal domain]	110.026733087001	49.8302803290481
PF00290 [Tryptophan synthase alpha chain]	168.663807555176	126.793931827207
PF00291 [Pyridoxal-phosphate dependent enzyme]	930.130254601264	643.408241969518
PF00293 [NUDIX domain]	782.736201844554	626.945719043644
PF00294 [pfkB family carbohydrate kinase]	680.783921520477	691.465580817315
PF00295 [Glycosyl hydrolases family 28]	229.858328730128	204.471165980613
PF00296 [Luciferase-like monooxygenase]	2.60767221222383	22.6283093048495
PF00297 [Ribosomal protein L3]	135.84294877879	195.913140504567
PF00298 [Ribosomal protein L11, RNA binding domain]	259.20819563638	231.757003624546
PF00300 [Histidine phosphatase superfamily (branch 1)]	305.91223803106	250.281127768943
PF00301 [Rubredoxin]	113.260035266115	141.640807312131
PF00302 [Chloramphenicol acetyltransferase]	37.8133152841424	24.4218599571373
PF00303 [Thymidylate synthase]	207.218673682595	153.916759956739
PF00306 [ATP synthase alpha/beta chain, C terminal domain]	245.341200381638	177.627709476917
PF00308 [Bacterial dnaA  protein]	287.269788018624	224.683924203472
PF00309 [Sigma-54 factor, Activator interacting domain (AID) ]	117.290528641725	51.0380992567425
PF00310 [Glutamine amidotransferases class-II]	280.927503699166	195.511982258119
PF00311 [Phosphoenolpyruvate carboxylase]	0.677556086322304	32.1217953925163
PF00312 [Ribosomal protein S15]	232.175843587837	211.412793840304
PF00313 ['Cold-shock' DNA-binding domain]	122.244199991568	126.355891510404
PF00316 [Fructose-1-6-bisphosphatase, N-terminal domain]	0.855225703297471	12.4753271853637
PF00317 [Ribonucleotide reductase, all-alpha domain]	7.00131340703602	20.7998004568096
PF00318 [Ribosomal protein S2]	344.053277038599	351.373681342374
PF00324 [Amino acid permease]	66.7890974014022	284.119375460631
PF00325 [Bacterial regulatory proteins, crp family]	0.397288115555718	9.15049161132361
PF00326 [Prolyl oligopeptidase family]	399.247942500851	366.590821622602
PF00327 [Ribosomal protein L30p/L7e]	326.093558198428	242.404049162344
PF00328 [Histidine phosphatase superfamily (branch 2)]	2.19666661942764	35.0572991871337
PF00329 [Respiratory-chain NADH dehydrogenase, 30 Kd subunit]	50.8673608364691	62.0995180507328
PF00330 [Aconitase family (aconitate hydratase)]	498.890236619427	410.831137789528
PF00331 [Glycosyl hydrolase family 10]	146.174973749229	114.539418327391
PF00333 [Ribosomal protein S5, N-terminal domain]	266.367684496678	292.620282288654
PF00334 [Nucleoside diphosphate kinase]	91.3583284364082	58.73134067692
PF00338 [Ribosomal protein S10p/S20e]	296.705063367177	280.988234426442
PF00342 [Phosphoglucose isomerase]	227.756973981656	113.503449350471
PF00343 [Carbohydrate phosphorylase]	452.522432353611	295.439824055152
PF00344 [SecY translocase]	422.21813337592	320.110867652225
PF00345 [Pili and flagellar-assembly chaperone, PapD N-terminal domain]	4.03713905974957	81.1145122739005
PF00346 [Respiratory-chain NADH dehydrogenase, 49 Kd subunit]	91.0998712359602	137.85532007043
PF00347 [Ribosomal protein L6]	295.57351273928	286.778032047448
PF00348 [Polyprenyl synthetase]	423.757789294653	293.802704689176
PF00349 [Hexokinase]	11.3887243196921	12.8104614216535
PF00350 [Dynamin family]	87.1839256375282	89.7219476036946
PF00352 [Transcription factor TFIID (or TATA-binding protein, TBP)]	1.14233718940448	0.515896988868424
PF00353 [Haemolysin-type calcium-binding repeat (2 copies)]	10.2645184410581	2.00468144833127
PF00355 [Rieske [2Fe-2S] domain]	0.921935885194186	28.8630268374297
PF00356 [Bacterial regulatory proteins, lacI family]	370.560817929227	376.997094638855
PF00358 [phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1]	125.344758300883	109.777607495035
PF00359 [Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2]	203.055873502736	225.302948240763
PF00361 [Proton-conducting membrane transporter]	278.309580358797	440.797169258612
PF00364 [Biotin-requiring enzyme]	289.300381137495	229.078674956105
PF00365 [Phosphofructokinase]	415.717929857052	388.229082127668
PF00366 [Ribosomal protein S17]	355.720824195736	377.956916331426
PF00367 [phosphotransferase system, EIIB]	33.7948062845452	181.187107113604
PF00370 [FGGY family of carbohydrate kinases, N-terminal domain]	313.869275201522	380.851829432831
PF00374 [Nickel-dependent hydrogenase]	4.23498050906597	57.9693959020431
PF00375 [Sodium:dicarboxylate symporter family]	570.559093492037	405.458274413731
PF00376 [MerR family regulatory protein]	79.8467022199052	130.870749531183
PF00378 [Enoyl-CoA hydratase/isomerase]	170.59166993017	180.657330157742
PF00380 [Ribosomal protein S9/S16]	310.143215883709	300.15804640386
PF00381 [PTS HPr component phosphorylation site]	254.253468793247	238.757954574151
PF00383 [Cytidine and deoxycytidylate deaminase zinc-binding region]	580.887830403838	457.912598129993
PF00384 [Molybdopterin oxidoreductase]	9.85132878210339	132.092865432377
PF00389 [D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain]	386.09872390578	288.961339066773
PF00390 [Malic enzyme, N-terminal domain]	167.471004791587	81.6854629463688
PF00391 [PEP-utilising enzyme, mobile domain]	345.147970882568	294.999416874671
PF00392 [Bacterial regulatory proteins, gntR family]	331.542393944568	446.280161727472
PF00393 [6-phosphogluconate dehydrogenase, C-terminal domain]	9.40469378456234	14.8740353019142
PF00394 [Multicopper oxidase]	0.131903858471541	1.01268668185283
PF00395 [S-layer homology domain]	82.0112572699524	237.418467521587
PF00398 [Ribosomal RNA adenine dimethylase]	253.198349308655	196.951880190095
PF00400 [WD domain, G-beta repeat]	0	3.75959930637864
PF00401 [ATP synthase, Delta/Epsilon chain, long alpha-helix domain]	23.875335276413	63.6293108742652
PF00403 [Heavy-metal-associated domain]	195.49151603509	224.538411596833
PF00404 [Dockerin type I repeat]	39.3769709766369	38.5970266163563
PF00406 [Adenylate kinase]	206.530686333013	205.615634915183
PF00408 [Phosphoglucomutase/phosphomannomutase, C-terminal domain]	119.31212182147	71.8251807785771
PF00410 [Ribosomal protein S8]	354.158435950213	341.036049477785
PF00411 [Ribosomal protein S11]	339.812079676581	338.783951325937
PF00415 [Regulator of chromosome condensation (RCC1) repeat]	18.1674021525852	5.73536171747096
PF00416 [Ribosomal protein S13/S18]	330.498879010462	350.761143753514
PF00419 [Fimbrial protein]	6.68548702570649	153.249439616394
PF00420 [NADH-ubiquinone/plastoquinone oxidoreductase chain 4L]	60.0374709104593	81.5345590259643
PF00425 [chorismate binding enzyme]	400.428922607834	216.069329615479
PF00430 [ATP synthase B/B' CF(0)]	173.061968842014	128.629790002316
PF00436 [Single-strand binding protein family]	488.305821089288	443.888855745497
PF00437 [Type II/IV secretion system protein]	725.599856350224	277.853635029336
PF00438 [S-adenosylmethionine synthetase, N-terminal domain]	228.113557101248	229.595499993991
PF00440 [Bacterial regulatory proteins, tetR family]	440.645144233423	370.140936049082
PF00441 [Acyl-CoA dehydrogenase, C-terminal domain]	99.12811878036	187.263519494894
PF00444 [Ribosomal protein L36]	214.108320901739	223.674571394031
PF00445 [Ribonuclease T2 family]	0.238309573298026	8.43654592577026
PF00448 [SRP54-type protein, GTPase domain]	743.660484093172	362.111605080353
PF00449 [Urease alpha-subunit, N-terminal domain]	67.3217112420995	5.28191066808987
PF00453 [Ribosomal protein L20]	295.743778068928	286.431155944608
PF00455 [DeoR C terminal sensor domain]	125.168007244819	203.105236465649
PF00456 [Transketolase, thiamine diphosphate binding domain]	311.563371681253	301.028738572109
PF00459 [Inositol monophosphatase family]	105.575665965057	52.7412305870349
PF00460 [Flagella basal body rod protein]	27.8240710173138	31.4609142492886
PF00462 [Glutaredoxin]	9.80813647390493	31.7150455571323
PF00463 [Isocitrate lyase family]	7.06358621692498	26.1231829767751
PF00464 [Serine hydroxymethyltransferase]	359.398185875708	293.013366753866
PF00465 [Iron-containing alcohol dehydrogenase ]	409.295365931869	425.952378764023
PF00466 [Ribosomal protein L10]	291.447929087158	240.407399133224
PF00468 [Ribosomal protein L34]	207.711245811978	178.927105799324
PF00471 [Ribosomal protein L33]	278.277389527193	287.752645381376
PF00472 [RF-1 domain]	431.537586896272	493.104712131654
PF00474 [Sodium:solute symporter family]	424.229670752701	347.085157616838
PF00475 [Imidazoleglycerol-phosphate dehydratase]	214.91497355024	114.60500548665
PF00476 [DNA polymerase family A]	576.97360712724	379.409611177953
PF00478 [IMP dehydrogenase / GMP reductase domain]	311.930370485289	318.905530085833
PF00479 [Glucose-6-phosphate dehydrogenase, NAD binding domain]	0.81976055264922	10.4195358595753
PF00480 [ROK family]	377.712137330168	397.171571121644
PF00481 [Protein phosphatase 2C]	33.3056915660328	31.3401961065755
PF00482 [Type II secretion system (T2SS), protein F]	388.754051595913	180.483547488324
PF00483 [Nucleotidyl transferase]	1099.01867962056	729.321960390019
PF00484 [Carbonic anhydrase]	34.9736482637716	43.8650380909516
PF00485 [Phosphoribulokinase / Uridine kinase family]	209.169877405032	232.782571330718
PF00486 [Transcriptional regulatory protein, C terminal]	1108.4834658305	1286.08692903219
PF00488 [MutS domain V]	331.247753991468	324.138689018006
PF00490 [Delta-aminolevulinic acid dehydratase]	24.5964586727519	79.5930114675429
PF00491 [Arginase family]	55.9230745180887	52.2108050321293
PF00493 [MCM2/3/5 family]	2.53530685883039	0.57162105386815
PF00494 [Squalene/phytoene synthase]	126.839261844743	32.3236847311191
PF00496 [Bacterial extracellular solute-binding proteins, family 5 Middle]	456.458734470726	367.73556186973
PF00497 [Bacterial extracellular solute-binding proteins, family 3]	534.444299106436	551.557640081669
PF00498 [FHA domain]	100.240833352232	83.684068859203
PF00499 [NADH-ubiquinone/plastoquinone oxidoreductase chain 6]	57.7353103854149	69.1751860876569
PF00501 [AMP-binding enzyme]	1109.28223304893	1019.90490476659
PF00507 [NADH-ubiquinone/plastoquinone oxidoreductase, chain 3]	47.618958743408	60.6684357189392
PF00510 [Cytochrome c oxidase subunit III]	0.694908132435437	12.670933360744
PF00512 [His Kinase A (phospho-acceptor) domain]	879.506228181203	856.992253750337
PF00515 [Tetratricopeptide repeat]	445.083225261165	548.468569995395
PF00520 [Ion transport protein]	75.1292582749585	6.24123205011474
PF00521 [DNA gyrase/topoisomerase IV, subunit A]	739.962362374026	631.300253593644
PF00528 [Binding-protein-dependent transport system inner membrane component]	2435.60279282843	1648.68634647307
PF00529 [HlyD membrane-fusion protein of T1SS]	2.2883659473699	59.624869400906
PF00532 [Periplasmic binding proteins and sugar binding domain of LacI family]	491.94522773864	441.099885995211
PF00533 [BRCA1 C Terminus (BRCT) domain]	72.9727657132766	92.8127349431662
PF00534 [Glycosyl transferases group 1]	891.515919941659	811.226595999924
PF00535 [Glycosyl transferase family 2]	1617.59361132326	1616.34183147803
PF00542 [Ribosomal protein L7/L12 C-terminal domain]	248.206967710953	283.916621358809
PF00543 [Nitrogen regulatory protein P-II]	281.913257095387	177.535478037238
PF00544 [Pectate lyase]	29.5282110953398	71.663631139345
PF00545 [ribonuclease]	12.8256356275865	5.79018502800561
PF00547 [Urease, gamma subunit]	60.3675639008764	4.87292799386611
PF00549 [CoA-ligase]	131.028923636187	58.9177623818394
PF00550 [Phosphopantetheine attachment site]	335.338114127647	264.251769369503
PF00551 [Formyl transferase]	337.931017317644	261.120350002087
PF00553 [Cellulose binding domain]	16.2094694147785	1.65667138947213
PF00557 [Metallopeptidase family M24]	567.986210903854	502.115556615612
PF00560 [Leucine Rich Repeat]	0.971292048744985	2.12014350772933
PF00561 [alpha/beta hydrolase fold]	238.542519647064	118.550412300806
PF00562 [RNA polymerase Rpb2, domain 6]	340.959400446152	427.419493761754
PF00563 [EAL domain]	784.416359342156	320.269511508288
PF00565 [Staphylococcal nuclease homologue]	12.6014494911698	6.65574996823013
PF00570 [HRDC domain]	102.295018095852	136.937891252197
PF00571 [CBS domain]	610.718892933351	407.168722030377
PF00572 [Ribosomal protein L13]	268.341644487025	245.333276405429
PF00573 [Ribosomal protein L4/L1 family]	299.771693755666	293.439755543741
PF00574 [Clp protease]	462.554538031706	295.410389215984
PF00575 [S1 RNA binding domain]	915.166212342558	722.185202923623
PF00576 [HIUase/Transthyretin family]	0.516145533149509	3.36828396355399
PF00577 [Outer membrane usher protein]	4.90805741050495	97.7514696687604
PF00578 [AhpC/TSA family]	439.53249020747	339.51475213001
PF00579 [tRNA synthetases class I (W and Y)]	564.813303102068	520.054349469579
PF00580 [UvrD/REP helicase N-terminal domain]	835.917924555387	522.915537992314
PF00581 [Rhodanese-like domain]	106.420288462453	147.152117277394
PF00582 [Universal stress protein family]	146.799791884048	79.6965751582569
PF00583 [Acetyltransferase (GNAT) family]	671.729925402275	342.857010362772
PF00584 [SecE/Sec61-gamma subunits of protein translocation complex]	310.141611162407	192.381612505803
PF00585 [C-terminal regulatory domain of Threonine dehydratase]	92.6751654264295	6.34941837973419
PF00586 [AIR synthase related protein, N-terminal domain]	292.080834593704	172.053129653567
PF00587 [tRNA synthetase class II core domain (G, H, P, S and T)]	688.126018789747	612.556753368674
PF00588 [SpoU rRNA Methylase family]	543.066739661001	421.374848929319
PF00589 [Phage integrase family]	2008.08835950482	1782.99986055752
PF00590 [Tetrapyrrole (Corrin/Porphyrin) Methylases]	271.853240163852	326.307697180724
PF00591 [Glycosyl transferase family, a/b domain]	165.413522434185	164.784594313453
PF00593 [TonB dependent receptor]	1919.14472411704	2329.95021019992
PF00595 [PDZ domain (Also known as DHR or GLGF)]	182.73333636155	88.2992876627176
PF00596 [Class II Aldolase and Adducin N-terminal domain]	229.316071338307	240.605781719199
PF00614 [Phospholipase D Active site motif]	44.6593838218257	55.2297417543938
PF00623 [RNA polymerase Rpb1, domain 2]	226.844372165311	211.797865215228
PF00625 [Guanylate kinase]	212.825983093673	170.799209256154
PF00633 [Helix-hairpin-helix motif]	8.21630992220054	25.1777838611206
PF00636 [Ribonuclease III domain]	195.437708346403	162.892161725517
PF00639 [PPIC-type PPIASE domain]	248.868250201234	156.179975491726
PF00644 [Poly(ADP-ribose) polymerase catalytic domain]	0	2.0185768087939
PF00648 [Calpain family cysteine protease]	1.51634015452999	0.765897490476933
PF00652 [Ricin-type beta-trefoil lectin domain]	3.78538859446681	8.46814646976475
PF00654 [Voltage gated chloride channel]	153.618938760988	162.696879074404
PF00656 [Caspase domain]	69.0699513020815	65.1708123365195
PF00657 [GDSL-like Lipase/Acylhydrolase]	25.2599000386495	19.9266172374246
PF00662 [NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus]	71.8981812146774	55.144334946459
PF00664 [ABC transporter transmembrane region]	977.466124078175	791.622229891833
PF00665 [Integrase core domain]	1961.42808830923	899.857376651609
PF00667 [FAD binding domain]	0.267105313404871	5.81028983713063
PF00668 [Condensation domain]	19.0619106135357	31.2712369510256
PF00669 [Bacterial flagellin N-terminal helical region]	644.85676156356	205.069053075199
PF00670 [S-adenosyl-L-homocysteine hydrolase, NAD binding domain]	47.7816722529321	39.3177920195534
PF00672 [HAMP domain]	43.0256362259063	93.8695532085997
PF00673 [ribosomal L5P family C-terminus]	297.534177952363	267.484685013964
PF00675 [Insulinase (Peptidase family M16)]	202.868413187256	231.549992444766
PF00676 [Dehydrogenase E1 component]	21.8324710543334	31.9592861948124
PF00677 [Lumazine binding domain]	177.531282705247	120.20875789157
PF00679 [Elongation factor G C-terminus]	1017.26147701319	940.445260042644
PF00682 [HMGL-like]	388.937078730227	346.281467837825
PF00684 [DnaJ central domain]	120.167700821787	104.618341678894
PF00686 [Starch binding domain]	53.8879378933025	57.3167051391046
PF00687 [Ribosomal protein L1p/L10e family]	361.613831912356	296.448105007367
PF00689 [Cation transporting ATPase, C-terminus]	164.834961082753	137.197438146466
PF00690 [Cation transporter/ATPase, N-terminus]	144.290541414393	83.3633554194032
PF00691 [OmpA family]	590.266854895728	463.035074443188
PF00692 [dUTPase]	315.296927566751	216.057693725486
PF00694 [Aconitase C-terminal domain]	185.875358661621	141.709801165021
PF00696 [Amino acid kinase family]	961.938086223985	631.174159942401
PF00697 [N-(5'phosphoribosyl)anthranilate (PRA) isomerase]	124.990625016586	72.5479512923226
PF00698 [Acyl transferase domain]	172.642573489808	129.519189344758
PF00699 [Urease beta subunit]	73.1200795445834	6.92108054128796
PF00700 [Bacterial flagellin C-terminal helical region]	388.495804868379	174.609636177481
PF00701 [Dihydrodipicolinate synthetase family]	329.879814818599	263.072944899733
PF00702 [haloacid dehalogenase-like hydrolase]	990.447898993872	742.084697221408
PF00703 [Glycosyl hydrolases family 2]	174.494616922239	207.793147812269
PF00704 [Glycosyl hydrolases family 18]	36.976165923034	54.6420685953034
PF00707 [Translation initiation factor IF-3, C-terminal domain]	235.63559012448	235.234049269486
PF00708 [Acylphosphatase]	11.5294139335814	33.7215076229917
PF00709 [Adenylosuccinate synthetase]	325.62247348759	324.472550656862
PF00710 [Asparaginase, N-terminal]	113.796231026171	116.772233274694
