	SRR1927149	SRR1929485
PF00195 [Chalcone and stilbene synthases, N-terminal domain]	4.512	0.401
PF00196 [Bacterial regulatory proteins, luxR family]	1081.8905	375.7835
PF00198 [2-oxoacid dehydrogenases acyltransferase (catalytic domain)]	83.505	33.7086666666667
PF00199 [Catalase]	0.343333333333333	2.657
PF00202 [Aminotransferase class-III]	1441.711	412.786
PF00203 [Ribosomal protein S19]	1005.081	265.518
PF00204 [DNA gyrase B]	698.621733333333	226.741216666667
PF00205 [Thiamine pyrophosphate enzyme, central domain]	317.762	89.7423333333333
PF00206 [Lyase]	1165.271	393.347
PF00207 [Alpha-2-macroglobulin family]	103.069333333333	36.441
PF00208 [Glutamate/Leucine/Phenylalanine/Valine dehydrogenase]	496.8075	152.884
PF00209 [Sodium:neurotransmitter symporter family]	1583.074	375.846
PF00210 [Ferritin-like domain]	178.334	91.547
PF00211 [Adenylate and Guanylate cyclase catalytic domain]	50.7015	13.193
PF00213 [ATP synthase delta (OSCP) subunit]	651.54975	142.25875
PF00215 [Orotidine 5'-phosphate decarboxylase / HUMPS family]	498.671	130.628
PF00216 [Bacterial DNA-binding protein]	1938.2245	435.505
PF00217 [ATP:guanido phosphotransferase, C-terminal catalytic domain]	60.416	33.243
PF00218 [Indole-3-glycerol phosphate synthase]	308.8745	102.265
PF00221 [Aromatic amino acid lyase]	214.279	52.55
PF00224 [Pyruvate kinase, barrel domain]	516.793666666667	133.492166666667
PF00226 [DnaJ domain]	671.309	251.531833333333
PF00227 [Proteasome subunit]	138.881	37.965
PF00230 [Major intrinsic protein]	89.676	55.387
PF00231 [ATP synthase]	818.42	208.079
PF00232 [Glycosyl hydrolase family 1]	206.1255	119.423
PF00237 [Ribosomal protein L22p/L17e]	980.974	268.448
PF00238 [Ribosomal protein L14p/L23e]	1016.065	280.27
PF00239 [Resolvase, N terminal domain]	3481.14066666667	1098.00891666667
PF00240 [Ubiquitin family]	17.8955	2.953
PF00245 [Alkaline phosphatase]	384.292	45.598
PF00246 [Zinc carboxypeptidase]	172.313	17.644
PF00248 [Aldo/keto reductase family]	1836.611	406.871
PF00251 [Glycosyl hydrolases family 32 N-terminal domain]	257.7255	97.9081666666667
PF00252 [Ribosomal protein L16p/L10e]	999.673	269.862
PF00253 [Ribosomal protein S14p/S29e]	807.821	207.55
PF00254 [FKBP-type peptidyl-prolyl cis-trans isomerase]	1002.69066666667	301.0155
PF00255 [Glutathione peroxidase]	121.436	40.001
PF00258 [Flavodoxin]	471.172166666667	125.595833333333
PF00263 [Bacterial type II and III secretion system protein]	558.614	99.1115
PF00265 [Thymidine kinase]	322.909	119.605
PF00266 [Aminotransferase class-V]	2644.591	636.938999999999
PF00267 [Gram-negative porin]	122.2715	37.5625
PF00268 [Ribonucleotide reductase, small chain]	45.395	29.553
PF00269 [Small, acid-soluble spore proteins, alpha/beta type]	158.023	28.299
PF00270 [DEAD/DEAH box helicase]	1719.81756428571	467.58525
PF00271 [Helicase conserved C-terminal domain]	2278.56743095238	595.11025
PF00275 [EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)]	1389.3895	376.5185
PF00276 [Ribosomal protein L23]	950.662	211.297
PF00278 [Pyridoxal-dependent decarboxylase, C-terminal sheet domain]	710.3975	124.42
PF00281 [Ribosomal protein L5]	605.6985	150.251
PF00282 [Pyridoxal-dependent decarboxylase conserved domain]	55.562	27.813
PF00285 [Citrate synthase, C-terminal domain]	709.461	141.872
PF00288 [GHMP kinases N terminal domain]	403.387833333333	62.5538333333333
PF00289 [Biotin carboxylase, N-terminal domain]	159.86275	24.81875
PF00290 [Tryptophan synthase alpha chain]	475.749	118.542
PF00291 [Pyridoxal-phosphate dependent enzyme]	2674.0885	632.6185
PF00293 [NUDIX domain]	2648.04733333333	564.038666666667
PF00294 [pfkB family carbohydrate kinase]	2088.33283333333	645.995333333334
PF00295 [Glycosyl hydrolases family 28]	708.339333333334	217.639666666667
PF00296 [Luciferase-like monooxygenase]	13.511	21.234
PF00297 [Ribosomal protein L3]	499.384	187.705
PF00298 [Ribosomal protein L11, RNA binding domain]	529.2495	130.5525
PF00300 [Histidine phosphatase superfamily (branch 1)]	1016.775	222.831
PF00301 [Rubredoxin]	334.944166666667	99.6643333333333
PF00302 [Chloramphenicol acetyltransferase]	117.517	21.619
PF00303 [Thymidylate synthase]	574.202	149.355
PF00306 [ATP synthase alpha/beta chain, C terminal domain]	372.36575	93.8019166666666
PF00308 [Bacterial dnaA  protein]	546.778666666667	144.471333333333
PF00309 [Sigma-54 factor, Activator interacting domain (AID) ]	138.925166666667	24.6825
PF00310 [Glutamine amidotransferases class-II]	438.38375	172.204666666667
PF00311 [Phosphoenolpyruvate carboxylase]	2.918	35.188
PF00312 [Ribosomal protein S15]	747.703	178.316
PF00313 ['Cold-shock' DNA-binding domain]	353.779	92.82
PF00316 [Fructose-1-6-bisphosphatase, N-terminal domain]	2.8925	5.937
PF00317 [Ribonucleotide reductase, all-alpha domain]	14.3901666666667	6.00166666666667
PF00318 [Ribosomal protein S2]	1029.679	318.927
PF00324 [Amino acid permease]	127.786	148.471
PF00325 [Bacterial regulatory proteins, crp family]	0.431666666666667	2.954
PF00326 [Prolyl oligopeptidase family]	873.315666666667	317.55925
PF00327 [Ribosomal protein L30p/L7e]	966.567	185.453
PF00328 [Histidine phosphatase superfamily (branch 2)]	6.27	28.0145
PF00329 [Respiratory-chain NADH dehydrogenase, 30 Kd subunit]	125.8225	43.4008333333333
PF00330 [Aconitase family (aconitate hydratase)]	1201.90283333333	347.617333333333
PF00331 [Glycosyl hydrolase family 10]	435.582	132.045
PF00333 [Ribosomal protein S5, N-terminal domain]	523.138	160.1305
PF00334 [Nucleoside diphosphate kinase]	314.791	53.532
PF00338 [Ribosomal protein S10p/S20e]	923.41	236.781
PF00342 [Phosphoglucose isomerase]	706.411	104.668
PF00343 [Carbohydrate phosphorylase]	1007.871	258.920166666667
PF00344 [SecY translocase]	1214.248	300.485
PF00345 [Pili and flagellar-assembly chaperone, PapD N-terminal domain]	12.567	63.933
PF00346 [Respiratory-chain NADH dehydrogenase, 49 Kd subunit]	272.6945	125.713333333333
PF00347 [Ribosomal protein L6]	970.533	243.782
PF00348 [Polyprenyl synthetase]	1193.441	272.4765
PF00349 [Hexokinase]	21.956	7.483
PF00350 [Dynamin family]	147.006233333333	38.2197333333333
PF00352 [Transcription factor TFIID (or TATA-binding protein, TBP)]	4.173	0.355
PF00353 [Haemolysin-type calcium-binding repeat (2 copies)]	37.597	2.073
PF00355 [Rieske [2Fe-2S] domain]	1.873	18.0305
PF00356 [Bacterial regulatory proteins, lacI family]	697.91875	215.217583333333
PF00358 [phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1]	391.152733333333	70.3486333333333
PF00359 [Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2]	624.116666666667	170.8915
PF00361 [Proton-conducting membrane transporter]	868.275000000001	388.575
PF00364 [Biotin-requiring enzyme]	717.245833333334	149.600833333333
PF00365 [Phosphofructokinase]	1277.567	389.605
PF00366 [Ribosomal protein S17]	1137.939	303.425
PF00367 [phosphotransferase system, EIIB]	90.5645	116.3835
PF00370 [FGGY family of carbohydrate kinases, N-terminal domain]	779.378333333333	296.821666666667
PF00374 [Nickel-dependent hydrogenase]	13.284	39.5988333333333
PF00375 [Sodium:dicarboxylate symporter family]	1502.5465	391.329
PF00376 [MerR family regulatory protein]	134.9295	56.2086666666667
PF00378 [Enoyl-CoA hydratase/isomerase]	331.96575	105.177
PF00380 [Ribosomal protein S9/S16]	945.099	250.297
PF00381 [PTS HPr component phosphorylation site]	862.7369	180.219133333333
PF00383 [Cytidine and deoxycytidylate deaminase zinc-binding region]	1154.99	260.594333333333
PF00384 [Molybdopterin oxidoreductase]	40.4801666666667	77.9041666666667
PF00389 [D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain]	719.392166666666	178.483833333333
PF00390 [Malic enzyme, N-terminal domain]	311.3075	43.4278333333333
PF00391 [PEP-utilising enzyme, mobile domain]	492.579066666666	124.625883333333
PF00392 [Bacterial regulatory proteins, gntR family]	818.769583333333	308.202416666667
PF00393 [6-phosphogluconate dehydrogenase, C-terminal domain]	17.95	14.3325
PF00394 [Multicopper oxidase]	0.583	1.102
PF00395 [S-layer homology domain]	296.2285	187.967
PF00398 [Ribosomal RNA adenine dimethylase]	728.279	175.971
PF00400 [WD domain, G-beta repeat]	0	1.7905
PF00401 [ATP synthase, Delta/Epsilon chain, long alpha-helix domain]	53.2385	33.2545
PF00403 [Heavy-metal-associated domain]	524.477	167.573166666667
PF00404 [Dockerin type I repeat]	115.1977	36.9217
PF00406 [Adenylate kinase]	327.3505	90.5935
PF00408 [Phosphoglucomutase/phosphomannomutase, C-terminal domain]	164.834	39.109
PF00410 [Ribosomal protein S8]	1078.682	292.203
PF00411 [Ribosomal protein S11]	1043.0765	283.457
PF00415 [Regulator of chromosome condensation (RCC1) repeat]	35.2621	7.226
PF00416 [Ribosomal protein S13/S18]	1014.1915	297.599
PF00419 [Fimbrial protein]	22.707	150.311
PF00420 [NADH-ubiquinone/plastoquinone oxidoreductase chain 4L]	200.321	68.953
PF00425 [chorismate binding enzyme]	821.068	167.4575
PF00430 [ATP synthase B/B' CF(0)]	599.841	114.336
PF00436 [Single-strand binding protein family]	1319.784	388.68
PF00437 [Type II/IV secretion system protein]	1921.8735	247.234
PF00438 [S-adenosylmethionine synthetase, N-terminal domain]	366.630333333334	132.465166666667
PF00440 [Bacterial regulatory proteins, tetR family]	1445.982	333.8395
PF00441 [Acyl-CoA dehydrogenase, C-terminal domain]	164.306933333333	81.33915
PF00444 [Ribosomal protein L36]	502.924	143.65
PF00445 [Ribonuclease T2 family]	0.831	8.135
PF00448 [SRP54-type protein, GTPase domain]	1319.25125	282.555166666667
PF00449 [Urease alpha-subunit, N-terminal domain]	99.9795	3.4595
PF00453 [Ribosomal protein L20]	953.001	252.09
PF00455 [DeoR C terminal sensor domain]	296.603	123.296
PF00456 [Transketolase, thiamine diphosphate binding domain]	688.051	236.307666666667
PF00459 [Inositol monophosphatase family]	327.557	54.708
PF00460 [Flagella basal body rod protein]	68.2353333333333	20.206
PF00462 [Glutaredoxin]	14.8096666666667	34.188
PF00463 [Isocitrate lyase family]	14.917	12.018
PF00464 [Serine hydroxymethyltransferase]	849.5765	239.146
PF00465 [Iron-containing alcohol dehydrogenase ]	989.497	308.306
PF00466 [Ribosomal protein L10]	946.171	215.18
PF00468 [Ribosomal protein L34]	529.157	115.014
PF00471 [Ribosomal protein L33]	797.457	218.741
PF00472 [RF-1 domain]	843.9215	329.8155
PF00474 [Sodium:solute symporter family]	1249.75	342.387
PF00475 [Imidazoleglycerol-phosphate dehydratase]	503.2875	99.7265
PF00476 [DNA polymerase family A]	963.9585	270.8965
PF00478 [IMP dehydrogenase / GMP reductase domain]	745.1255	251.986833333333
PF00479 [Glucose-6-phosphate dehydrogenase, NAD binding domain]	2.8415	5.6045
PF00480 [ROK family]	1216.755	353.434
PF00481 [Protein phosphatase 2C]	70.4983333333333	18.8755
PF00482 [Type II secretion system (T2SS), protein F]	1153.458	160.381
PF00483 [Nucleotidyl transferase]	3417.23991666667	680.249916666667
PF00484 [Carbonic anhydrase]	132.16	35.524
PF00485 [Phosphoribulokinase / Uridine kinase family]	687.574	241.025
PF00486 [Transcriptional regulatory protein, C terminal]	2494.018	804.5565
PF00488 [MutS domain V]	708.08455	242.089316666666
PF00490 [Delta-aminolevulinic acid dehydratase]	84.996	67.252
PF00491 [Arginase family]	187.722	44.316
PF00493 [MCM2/3/5 family]	3.87366666666667	0.2675
PF00494 [Squalene/phytoene synthase]	361.555	24.26
PF00496 [Bacterial extracellular solute-binding proteins, family 5 Middle]	1320.949	331.3925
PF00497 [Bacterial extracellular solute-binding proteins, family 3]	1574.95083333333	474.8705
PF00498 [FHA domain]	277.277333333333	64.0875
PF00499 [NADH-ubiquinone/plastoquinone oxidoreductase chain 6]	180.105	56.495
PF00501 [AMP-binding enzyme]	2914.89241666667	926.550583333333
PF00507 [NADH-ubiquinone/plastoquinone oxidoreductase, chain 3]	149.711	51.701
PF00510 [Cytochrome c oxidase subunit III]	2.499	11.571
PF00512 [His Kinase A (phospho-acceptor) domain]	1705.90891666667	506.749150000001
PF00515 [Tetratricopeptide repeat]	348.914326982168	127.791968475152
PF00520 [Ion transport protein]	195.216333333333	4.80066666666667
PF00521 [DNA gyrase/topoisomerase IV, subunit A]	1519.65133333333	543.739166666666
PF00528 [Binding-protein-dependent transport system inner membrane component]	8118.30783333334	1587.07233333333
PF00529 [HlyD membrane-fusion protein of T1SS]	5.16091666666667	35.7823333333333
PF00532 [Periplasmic binding proteins and sugar binding domain of LacI family]	708.448583333334	177.917166666667
PF00533 [BRCA1 C Terminus (BRCT) domain]	132.500716666667	54.4715333333333
PF00534 [Glycosyl transferases group 1]	1515.24933333333	415.5962
PF00535 [Glycosyl transferase family 2]	4442.26962857143	1309.30546666667
PF00542 [Ribosomal protein L7/L12 C-terminal domain]	525.452	158.004
PF00543 [Nitrogen regulatory protein P-II]	1002.7015	148.944
PF00544 [Pectate lyase]	82.5145	53.079
PF00545 [ribonuclease]	43.056	6.005
PF00547 [Urease, gamma subunit]	197.64	4.28
PF00549 [CoA-ligase]	240.694	27.1496666666667
PF00550 [Phosphopantetheine attachment site]	1062.52826666667	229.3888
PF00551 [Formyl transferase]	847.531833333333	186.691333333333
PF00553 [Cellulose binding domain]	42.6445	0.8905
PF00557 [Metallopeptidase family M24]	1461.01683333333	394.330833333334
PF00560 [Leucine Rich Repeat]	0.7592	0.432
PF00561 [alpha/beta hydrolase fold]	552.703833333333	84.1131666666667
PF00562 [RNA polymerase Rpb2, domain 6]	578.943933333333	302.048583333333
PF00563 [EAL domain]	1519.9655	246.538416666667
PF00565 [Staphylococcal nuclease homologue]	47.911	6.48
PF00570 [HRDC domain]	169.950816666667	62.1174166666667
PF00571 [CBS domain]	1241.80458333333	256.764916666667
PF00572 [Ribosomal protein L13]	912.201	220.078
PF00573 [Ribosomal protein L4/L1 family]	916.338	250.789
PF00574 [Clp protease]	1363.597	260.387
PF00575 [S1 RNA binding domain]	1655.55998333333	547.398633333333
PF00576 [HIUase/Transthyretin family]	2.002	3.466
PF00577 [Outer membrane usher protein]	11.0388333333333	62.2538333333333
PF00578 [AhpC/TSA family]	801.4075	193.911833333333
PF00579 [tRNA synthetases class I (W and Y)]	1659.786	479.818
PF00580 [UvrD/REP helicase N-terminal domain]	1077.27586428571	321.586366666667
PF00581 [Rhodanese-like domain]	437.361	129.647
PF00582 [Universal stress protein family]	422.545	83.505
PF00583 [Acetyltransferase (GNAT) family]	1736.64816666667	232.443166666667
PF00584 [SecE/Sec61-gamma subunits of protein translocation complex]	834.629999999999	158.215
PF00585 [C-terminal regulatory domain of Threonine dehydratase]	157.108	3.605
PF00586 [AIR synthase related protein, N-terminal domain]	694.981	133.066
PF00587 [tRNA synthetase class II core domain (G, H, P, S and T)]	1363.004	385.932416666667
PF00588 [SpoU rRNA Methylase family]	1656.776	377.228
PF00589 [Phage integrase family]	5637.11066666666	1408.79366666667
PF00590 [Tetrapyrrole (Corrin/Porphyrin) Methylases]	848.941833333334	273.99775
PF00591 [Glycosyl transferase family, a/b domain]	284.665083333333	123.247583333333
PF00593 [TonB dependent receptor]	4453.21191666667	1572.48966666667
PF00595 [PDZ domain (Also known as DHR or GLGF)]	141.14305	18.3861166666667
PF00596 [Class II Aldolase and Adducin N-terminal domain]	766.388	213.883
PF00614 [Phospholipase D Active site motif]	86.1016666666667	28.1961666666667
PF00623 [RNA polymerase Rpb1, domain 2]	237.059366666667	88.1903666666666
PF00625 [Guanylate kinase]	703.496	153.556
PF00633 [Helix-hairpin-helix motif]	13.5345	9.262
PF00636 [Ribonuclease III domain]	340.561	78.3681666666667
PF00639 [PPIC-type PPIASE domain]	360.759266666667	73.4623333333333
PF00644 [Poly(ADP-ribose) polymerase catalytic domain]	0	2.159
PF00648 [Calpain family cysteine protease]	6.296	0.825
PF00652 [Ricin-type beta-trefoil lectin domain]	5.6306	6.40386666666667
PF00654 [Voltage gated chloride channel]	417.2765	138.0845
PF00656 [Caspase domain]	279.5475	71.974
PF00657 [GDSL-like Lipase/Acylhydrolase]	37.1193333333333	8.8375
PF00662 [NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus]	150.487	46.868
PF00664 [ABC transporter transmembrane region]	2227.59516666667	596.468333333333
PF00665 [Integrase core domain]	4907.11025	586.346916666667
PF00667 [FAD binding domain]	0.4765	2.929
PF00668 [Condensation domain]	68.7715	25.234
PF00669 [Bacterial flagellin N-terminal helical region]	1739.816	162.4705
PF00670 [S-adenosyl-L-homocysteine hydrolase, NAD binding domain]	116.8635	28.5545
PF00672 [HAMP domain]	80.5111666666667	51.632
PF00673 [ribosomal L5P family C-terminus]	620.8315	153.626
PF00675 [Insulinase (Peptidase family M16)]	474.448666666667	162.623166666667
PF00676 [Dehydrogenase E1 component]	38.191	11.8565
PF00677 [Lumazine binding domain]	516.523	111.881
PF00679 [Elongation factor G C-terminus]	1537.66843333333	446.5721
PF00682 [HMGL-like]	956.545750000001	283.08525
PF00684 [DnaJ central domain]	188.813	46.4113333333333
PF00686 [Starch binding domain]	103.714166666667	30.5321666666667
PF00687 [Ribosomal protein L1p/L10e family]	1122.486	270.517
PF00689 [Cation transporting ATPase, C-terminus]	332.433466666667	122.403916666667
PF00690 [Cation transporter/ATPase, N-terminus]	188.640883333333	62.7485
PF00691 [OmpA family]	1807.71225	427.24025
PF00692 [dUTPase]	994.45	186.678
PF00694 [Aconitase C-terminal domain]	575.4895	125.307
PF00696 [Amino acid kinase family]	2751.99561666667	571.239516666666
PF00697 [N-(5'phosphoribosyl)anthranilate (PRA) isomerase]	284.5655	67.554
PF00698 [Acyl transferase domain]	561.693	121.2525
PF00699 [Urease beta subunit]	235.131	5.992
PF00700 [Bacterial flagellin C-terminal helical region]	1097.2855	111.0265
PF00701 [Dihydrodipicolinate synthetase family]	954.922	251.587
PF00702 [haloacid dehalogenase-like hydrolase]	1843.06188333333	481.814
PF00703 [Glycosyl hydrolases family 2]	244.92055	91.0463166666667
PF00704 [Glycosyl hydrolases family 18]	120.8365	43.398
PF00707 [Translation initiation factor IF-3, C-terminal domain]	469.96	133.106
PF00708 [Acylphosphatase]	37.23275	22.0565
PF00709 [Adenylosuccinate synthetase]	959.14	320.497
PF00710 [Asparaginase, N-terminal]	262.0835	81.5013333333333
PF00712 [DNA polymerase III beta subunit, N-terminal domain]	330.0855	79.6111666666666
PF00717 [Peptidase S24-like]	653.096	166.646
PF00719 [Inorganic pyrophosphatase]	160.172	78.555
PF00722 [Glycosyl hydrolases family 16]	426.939	64.576
PF00724 [NADH:flavin oxidoreductase / NADH oxidase family]	101.016083333333	73.30725
PF00725 [3-hydroxyacyl-CoA dehydrogenase, C-terminal domain]	85.39875	34.1665
PF00728 [Glycosyl hydrolase family 20, catalytic domain]	725.28575	180.98025
PF00730 [HhH-GPD superfamily base excision DNA repair protein]	775.0175	179.581
PF00731 [AIR carboxylase]	716.784	192.237
PF00732 [GMC oxidoreductase]	0.2005	3.566
PF00733 [Asparagine synthase]	352.4825	140.396333333333
PF00742 [Homoserine dehydrogenase]	299.929616666666	115.952016666667
PF00745 [Glutamyl-tRNAGlu reductase, dimerisation domain]	23.1718333333333	11.5841666666667
PF00749 [tRNA synthetases class I (E and Q), catalytic domain]	1329.3855	397.931
PF00750 [tRNA synthetases class I (R)]	433.241833333333	165.1035
PF00753 [Metallo-beta-lactamase superfamily]	1144.43875	314.608666666667
PF00754 [F5/8 type C domain]	258.1555	52.5324166666667
PF00756 [Putative esterase]	317.5695	165.77025
PF00759 [Glycosyl hydrolase family 9]	196.843666666667	65.7306666666667
PF00762 [Ferrochelatase]	3.534	8.087
PF00763 [Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain]	425.101	92.1185
PF00764 [Arginosuccinate synthase]	940.63	256.69
PF00766 [Electron transfer flavoprotein FAD-binding domain]	204.439666666667	103.6135
PF00768 [D-alanyl-D-alanine carboxypeptidase]	711.361666666667	266.913166666667
PF00771 [FHIPEP family]	452.4525	96.746
PF00772 [DnaB-like helicase N terminal domain]	349.4315	115.811666666667
PF00773 [RNB domain]	851.540666666667	214.113666666667
PF00781 [Diacylglycerol kinase catalytic domain]	396.079	124.9065
PF00782 [Dual specificity phosphatase, catalytic domain]	1.302	7.517
PF00793 [DAHP synthetase I family]	1052.25516666667	244.6435
PF00795 [Carbon-nitrogen hydrolase]	1280.226	255.760166666667
PF00797 [N-acetyltransferase]	19.24	8.997
PF00800 [Prephenate dehydratase]	406.188333333333	130.606
PF00801 [PKD domain]	642.059666666667	9.626
PF00805 [Pentapeptide repeats (8 copies)]	118.093166666667	23.5285
PF00809 [Pterin binding enzyme]	808.24415	235.191933333333
PF00813 [FliP family]	351.985	50.028
PF00814 [Glycoprotease family]	1299.103	353.995
PF00815 [Histidinol dehydrogenase]	646.37	176.088
PF00816 [H-NS histone family]	212.195	21.926
PF00817 [impB/mucB/samB family]	622.908	151.654833333333
PF00821 [Phosphoenolpyruvate carboxykinase C-terminal P-loop domain]	111.921	37.9415
PF00825 [Ribonuclease P]	699.051	139.661
PF00827 [Ribosomal L15]	2.654	1.227
PF00828 [Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A]	976.028	227.079
